Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
11-June-2020,322.65,323.65,311.05,313.35,317.553352443680466495,815614,10354,259000960.00,207908,25.49,12.60,-9.30
10-June-2020,330.75,331.20,322.10,324.25,325.454763227556456093,611980,9095,199171806.00,108442,17.72,9.10,-6.50
9-June-2020,335.50,343.95,329.00,332.35,337.348912846750426135,740374,10130,249764364.00,103542,13.98,14.95,-3.15
8-June-2020,345.10,350.45,327.30,333.65,339.549616468221174928,1046719,12806,355413035.00,176492,16.86,23.15,-11.45
5-June-2020,324.90,343.45,324.85,339.35,337.089293528713913151,1581324,18414,533047390.00,261200,16.52,18.60,14.45
4-June-2020,316.15,322.60,314.85,320.15,319.438401154091114879,651595,7279,208144465.00,103819,15.93,7.75,4.00
3-June-2020,325.00,326.10,315.20,317.20,321.619624117034584528,667495,7507,214679491.00,104790,15.70,10.90,-7.80
2-June-2020,317.30,323.20,314.70,319.30,319.376226683816486187,992819,11199,317082786.00,119142,12.00,8.50,2.00
1-June-2020,300.00,317.75,300.00,315.05,313.638850546498158164,1189574,17119,373096622.00,208997,17.57,17.75,15.05
29-May-2020,292.00,296.75,287.70,295.20,291.698497724202990718,520477,7377,151822359.00,63933,12.28,9.05,3.20
28-May-2020,291.25,298.50,289.55,295.15,294.087627359337303821,1064017,11339,312914235.00,151745,14.26,8.95,3.90
27-May-2020,282.00,290.25,279.15,287.95,283.574169132479551677,516057,7698,146340435.00,96767,18.75,11.10,5.95
26-May-2020,277.85,284.20,277.00,280.50,281.661404645277629400,527934,7390,148698632.00,89174,16.89,7.20,2.65
22-May-2020,280.00,280.20,273.30,274.45,276.225014967991525814,521112,7204,143944170.00,116482,22.35,6.90,-5.55
21-May-2020,283.30,286.20,278.60,283.60,282.771874827613100072,525707,7451,148655154.00,67797,12.90,7.60,0.30
20-May-2020,271.10,284.00,270.00,283.30,280.142645425196224876,767869,11544,215112853.00,190844,24.85,14.00,12.20
19-May-2020,271.00,280.15,267.65,271.95,275.029623995521197966,1060998,12925,291805881.00,140186,13.21,12.50,0.95
18-May-2020,274.75,276.25,262.55,266.45,267.268743161600304457,588588,8708,157311175.00,111338,18.92,13.70,-8.30
15-May-2020,270.90,276.80,268.75,273.45,273.600905032297017408,642629,9354,175823876.00,106287,16.54,8.05,2.55
14-May-2020,273.00,275.30,267.35,268.60,270.374265383702882684,552159,10986,149289584.00,215690,39.06,7.95,-4.40
13-May-2020,286.00,287.55,273.65,276.80,280.914013178456089175,767920,11673,215719489.00,154093,20.07,13.90,-9.20
12-May-2020,272.85,276.70,264.65,273.85,269.573360421481647158,804780,12955,216947249.00,153360,19.06,12.05,1.00
11-May-2020,277.00,282.95,275.10,276.20,279.087963958713485185,432393,8177,120675682.00,85402,19.75,7.85,-0.80
8-May-2020,282.00,283.50,272.10,272.85,277.141980703037220666,448568,7535,124317024.00,126615,28.23,11.40,-9.15
7-May-2020,276.90,282.75,275.00,275.85,278.550913888284041858,468438,6284,130483833.00,65815,14.05,7.75,-1.05
6-May-2020,274.00,280.50,272.20,277.65,276.943090083255524431,411264,6545,113896723.00,61000,14.83,8.30,3.65
5-May-2020,277.95,282.35,271.10,272.70,276.739089878013332852,526369,8942,145666878.00,64215,12.20,11.25,-5.25
4-May-2020,286.00,286.20,270.60,273.70,273.817683616509633153,736467,14226,201657688.00,315743,42.87,15.60,-12.30
